local_id,terminal_code,name_vi,loai_hinh,parent_code,valid_from,valid_to,wikidata_qid,qid_status,match_status,candidate_qids,match_notes
w-10645-2025-07-01,10645,Xã An Phú,Xã,31,2025-07-01,,Q10733300,existing,matched,Q2414481|Q2754089|Q5307066|Q10733275|Q10733277|Q10733278|Q10733279|Q10733280|Q10733283|Q10733287|Q10733289|Q10733300|Q10838746,qlever-label+current-province+batched-wbgetentities
w-10660-2025-07-01,10660,Phường Ái Quốc,Phường,31,2025-07-01,,Q10838689,existing,matched,Q10838687|Q10838689,qlever-label+current-province+batched-wbgetentities
w-10675-2025-07-01,10675,Phường Kinh Môn,Phường,31,2025-07-01,,Q10733218,existing,matched,Q10733218,qlever-label+current-province+batched-wbgetentities
w-10678-2025-07-01,10678,Phường Bắc An Phụ,Phường,31,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-1070101-base,10522,Phường Phạm Ngũ Lão,Phường,288,,2024-11-30,,,deferred-historical,,
w-1070103-base,10519,Phường Nguyễn Trãi,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070105-base,10534,Phường Lê Thanh Nghị,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070107-base,10528,Phường Trần Phú,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070109-base,10516,Phường Quang Trung,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070111-base,10525,Phường Trần Hưng Đạo,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070113-base,10507,Phường Cẩm Thượng,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070115-base,10510,Phường Bình Hàn,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070117-base,10513,Phường Ngọc Châu,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070119-base,10531,Phường Thanh Bình,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070121-base,10537,Phường Hải Tân,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070123-base,10543,Phường Việt Hoà,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070125-base,10540,Phường Tứ Minh,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070301-base,10549,Phường Sao Đỏ,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070305-base,10546,Phường Phả Lại,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070307-base,10561,Xã Hưng Đạo,Xã,290,,2025-06-30,,,deferred-historical,,
w-1070309-base,10564,Xã Lê Lợi,Xã,290,,2025-06-30,,,deferred-historical,,
w-1070311-base,10558,Xã Bắc An,Xã,290,,2025-06-30,,,deferred-historical,,
w-1070313-base,10555,Xã Hoàng Hoa Thám,Xã,290,,2025-06-30,,,deferred-historical,,
w-1070315-base,10576,Phường Cổ Thành,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070317-base,10570,Phường Cộng Hoà,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070319-base,10573,Phường Hoàng Tân,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070321-base,10567,Phường Hoàng Tiến,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070323-base,10591,Xã Nhân Huệ,Xã,290,,2025-06-30,,,deferred-historical,,
w-1070325-base,10579,Phường Văn An,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070327-base,10582,Phường Chí Minh,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070329-base,10588,Phường Thái Học,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070331-base,10585,Phường Văn Đức,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070333-base,10603,Phường Tân Dân,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070335-base,10594,Phường An Lạc,Phường,290,,2025-06-30,,,deferred-historical,,
w-1070337-base,10597,Xã Kênh Giang,Xã,290,,2019-02-28,,,deferred-historical,,
w-1070339-base,10600,Phường Đồng Lạc,Phường,290,,2025-06-30,,,deferred-historical,,
w-10705-2025-07-01,10705,Xã Nam An Phụ,Xã,31,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-1070501-base,10606,Thị trấn Nam Sách,Thị trấn,291,,2025-06-30,,,deferred-historical,,
w-1070503-base,10609,Xã Nam Hưng,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070505-base,10612,Xã Nam Tân,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070507-base,10621,Xã Quốc Tuấn,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070509-base,10624,Xã Quốc Tuấn,Xã,291,,2024-11-30,,,deferred-historical,,
w-1070511-base,10615,Xã Hợp Tiến,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070513-base,10618,Xã Hiệp Cát,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070515-base,10627,Xã Nam Chính,Xã,291,,2024-11-30,,,deferred-historical,,
w-1070517-base,10633,Xã Trần Phú,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070519-base,10636,Xã An Sơn,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070521-base,10642,Xã Thái Tân,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070523-base,10666,Xã Minh Tân,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070525-base,10654,Xã Hồng Phong,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070527-base,10651,Xã Nam Hồng,Xã,291,,2024-11-30,,,deferred-historical,,
w-1070529-base,10669,Xã Thượng Đạt,Xã,288,,2019-11-30,,,deferred-historical,,
w-1070531-base,10645,Xã An Phú,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070533-base,10672,Phường Nam Đồng,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070535-base,10660,Phường Ái Quốc,Phường,288,,2025-06-30,,,deferred-historical,,
w-1070537-base,10657,Xã Đồng Lạc,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070539-base,10663,Xã An Thượng,Xã,288,,2025-06-30,,,deferred-historical,,
w-1070541-base,10648,Xã Phú Điền,Xã,291,,2024-11-30,,,deferred-historical,,
w-1070543-base,10630,Xã An Bình,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070545-base,10639,Xã Cộng Hòa,Xã,291,,2025-06-30,,,deferred-historical,,
w-1070701-base,10813,Thị trấn Thanh Hà,Thị trấn,294,,2025-06-30,,,deferred-historical,,
w-1070703-base,10816,Xã Hồng Lạc,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070705-base,10819,Xã Việt Hồng,Xã,294,,2024-11-30,,,deferred-historical,,
w-1070707-base,10831,Xã Thanh An,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070709-base,10834,Xã Thanh Lang,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070711-base,10843,Xã Liên Mạc,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070713-base,10828,Xã Cẩm Việt,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070715-base,10825,Xã Tân Việt,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070717-base,10822,Xã Quyết Thắng,Xã,288,,2025-06-30,,,deferred-historical,,
w-1070719-base,10837,Xã Tiền Tiến,Xã,288,,2025-06-30,,,deferred-historical,,
w-1070721-base,10840,Xã Tân An,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070723-base,10846,Xã Thanh Hải,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070725-base,10858,Xã An Lương,Xã,294,,2019-11-30,,,deferred-historical,,
w-1070727-base,10864,Xã An Phượng,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070729-base,10849,Xã Thanh Khê,Xã,294,,2024-11-30,,,deferred-historical,,
w-1070731-base,10852,Xã Thanh Xá,Xã,294,,2024-11-30,,,deferred-historical,,
w-1070733-base,10855,Xã Thanh Xuân,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070735-base,10861,Xã Thanh Tân,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070737-base,10867,Xã Thanh Sơn,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070739-base,10870,Xã Hợp Đức,Xã,294,,2019-11-30,,,deferred-historical,,
w-1070741-base,10873,Xã Trường Thành,Xã,294,,2019-11-30,,,deferred-historical,,
w-1070743-base,10876,Xã Thanh Quang,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070745-base,10882,Xã Vĩnh Cường,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070747-base,10879,Xã Thanh Hồng,Xã,294,,2025-06-30,,,deferred-historical,,
w-1070749-base,10885,Xã Vĩnh Lập,Xã,294,,2024-11-30,,,deferred-historical,,
w-1070901-base,10675,Phường An Lưu,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070903-base,10747,Xã Minh Hòa,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070905-base,10744,Phường Hiến Thành,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070907-base,10741,Phường Thái Thịnh,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070909-base,10738,Phường Long Xuyên,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070911-base,10735,Phường Hiệp An,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070913-base,10732,Phường An Phụ,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070915-base,10729,Xã Thượng Quận,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070917-base,10708,Xã Hiệp Hòa,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070919-base,10717,Xã Thăng Long,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070921-base,10720,Xã Lạc Long,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070923-base,10705,Xã Quang Thành,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070925-base,10690,Xã Phúc Thành,Xã,292,,2019-10-31,,,deferred-historical,,
w-1070927-base,10684,Xã Lê Ninh,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070929-base,10678,Xã Bạch Đằng,Xã,292,,2025-06-30,,,deferred-historical,,
w-1070931-base,10681,Phường Thất Hùng,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070933-base,10693,Phường Phạm Thái,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070935-base,10723,Phường An Sinh,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070937-base,10711,Xã Phạm Mệnh,Xã,292,,2019-10-31,,,deferred-historical,,
w-1070939-base,10726,Phường Hiệp Sơn,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070941-base,10687,Xã Hoành Sơn,Xã,292,,2024-11-30,,,deferred-historical,,
w-1070943-base,10696,Phường Duy Tân,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070945-base,10714,Phường Phú Thứ,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070947-base,10702,Phường Minh Tân,Phường,292,,2025-06-30,,,deferred-historical,,
w-1070949-base,10699,Phường Tân Dân,Phường,292,,2025-06-30,,,deferred-historical,,
w-1071101-base,10750,Thị trấn Phú Thái,Thị trấn,293,,2025-06-30,,,deferred-historical,,
w-1071103-base,10753,Xã Lai Vu,Xã,293,,2024-11-30,,,deferred-historical,,
w-1071105-base,10756,Xã Lai Khê,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071107-base,10759,Xã Thượng Vũ,Xã,293,,2024-11-30,,,deferred-historical,,
w-1071109-base,10762,Xã Vũ Dũng,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071111-base,10765,Xã Việt Hưng,Xã,293,,2019-11-30,,,deferred-historical,,
w-1071113-base,10768,Xã Tuấn Việt,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071115-base,10771,Xã Kim Xuyên,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071117-base,10774,Xã Phúc Thành A,Xã,293,,2024-11-30,,,deferred-historical,,
w-1071119-base,10783,Xã Kim Liên,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071121-base,10789,Xã Kim Khê,Xã,293,,2019-11-30,,,deferred-historical,,
w-1071123-base,10780,Xã Kim Anh,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071125-base,10777,Xã Ngũ Phúc,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071127-base,10792,Xã Kim Đính,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071129-base,10786,Xã Kim Tân,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071131-base,10798,Xã Hòa Bình,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071133-base,10795,Xã Cẩm La,Xã,293,,2019-11-30,,,deferred-historical,,
w-1071135-base,10807,Xã Liên Hòa,Xã,293,,2024-11-30,,,deferred-historical,,
w-1071137-base,10804,Xã Đồng Cẩm,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071139-base,10810,Xã Đại Đức,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071141-base,10801,Xã Tam Kỳ,Xã,293,,2025-06-30,,,deferred-historical,,
w-1071301-base,10999,Thị trấn Gia Lộc,Thị trấn,297,,2025-06-30,,,deferred-historical,,
w-1071303-base,11002,Phường Thạch Khôi,Phường,288,,2025-06-30,,,deferred-historical,,
w-1071305-base,11005,Xã Liên Hồng,Xã,288,,2025-06-30,,,deferred-historical,,
w-1071307-base,11008,Xã Thống Nhất,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071309-base,11014,Xã Trùng Khánh,Xã,297,,2019-11-30,,,deferred-historical,,
w-1071311-base,11020,Xã Yết Kiêu,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071313-base,11023,Xã Gia Hòa,Xã,297,,2019-11-30,,,deferred-historical,,
w-1071315-base,11041,Xã Lê Lợi,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071317-base,11056,Xã Đoàn Thượng,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071319-base,11044,Xã Toàn Thắng,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071321-base,11050,Xã Hồng Hưng,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071323-base,11047,Xã Hoàng Diệu,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071325-base,11032,Xã Tân Tiến,Xã,297,,2024-11-30,,,deferred-historical,,
w-1071327-base,11011,Phường Tân Hưng,Phường,288,,2025-06-30,,,deferred-historical,,
w-1071329-base,11017,Xã Gia Xuyên,Xã,288,,2025-06-30,,,deferred-historical,,
w-1071331-base,11029,Xã Gia Tân,Xã,297,,2024-11-30,,,deferred-historical,,
w-1071333-base,11038,Xã Gia Tiến,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071335-base,11035,Xã Gia Phúc,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071337-base,11059,Xã Thống Kênh,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071339-base,11065,Xã Nhật Quang,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071341-base,11071,Xã Quang Đức,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071343-base,11062,Xã Quang Minh,Xã,297,,2024-11-30,,,deferred-historical,,
w-1071345-base,11068,Xã Nhật Tân,Xã,297,,2024-11-30,,,deferred-historical,,
w-1071347-base,11053,Xã Phạm Trấn,Xã,297,,2025-06-30,,,deferred-historical,,
w-1071349-base,11026,Xã Phương Hưng,Xã,297,,2019-11-30,,,deferred-historical,,
w-10714-2025-07-01,10714,Phường Nhị Chiểu,Phường,31,2025-07-01,,Q10806132,existing,matched,Q10806132,qlever-label+current-province+batched-wbgetentities
w-1071501-base,11074,Thị trấn Tứ Kỳ,Thị trấn,298,,2025-06-30,,,deferred-historical,,
w-1071503-base,11077,Xã Ngọc Sơn,Xã,288,,2025-06-30,,,deferred-historical,,
w-1071505-base,11080,Xã Kỳ Sơn,Xã,298,,2019-11-30,,,deferred-historical,,
w-1071507-base,11083,Xã Đại Sơn,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071509-base,11086,Xã Hưng Đạo,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071511-base,11098,Xã Kỳ Sơn,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071513-base,11101,Xã Quang Phục,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071515-base,11092,Xã Bình Lăng,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071517-base,11089,Xã Ngọc Kỳ,Xã,298,,2024-11-30,,,deferred-historical,,
w-1071519-base,11104,Xã Đông Kỳ,Xã,298,,2019-11-30,,,deferred-historical,,
w-1071521-base,11107,Xã Tây Kỳ,Xã,298,,2019-11-30,,,deferred-historical,,
w-1071523-base,11095,Xã Chí Minh,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071525-base,11131,Xã Văn Tố,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071527-base,11137,Xã Phượng Kỳ,Xã,298,,2024-11-30,,,deferred-historical,,
w-1071529-base,11140,Xã Lạc Phượng,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071531-base,11125,Xã An Thanh,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071533-base,11143,Xã Tiên Động,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071535-base,11134,Xã Quang Trung,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071537-base,11146,Xã Nguyên Giáp,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071539-base,11152,Xã Hà Thanh,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071541-base,11149,Xã Hà Kỳ,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071543-base,11113,Xã Tân Kỳ,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071545-base,11119,Xã Đại Hợp,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071547-base,11122,Xã Dân An,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071549-base,11110,Xã Dân Chủ,Xã,298,,2024-11-30,,,deferred-historical,,
w-1071551-base,11128,Xã Minh Đức,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071553-base,11116,Xã Quang Khải,Xã,298,,2025-06-30,,,deferred-historical,,
w-1071701-base,10888,Thị trấn Cẩm Giang,Thị trấn,295,,2025-06-30,,,deferred-historical,,
w-1071702-base,10891,Thị trấn Lai Cách,Thị trấn,295,,2025-06-30,,,deferred-historical,,
w-1071703-base,10894,Xã Cẩm Hưng,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071705-base,10903,Xã Ngọc Liên,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071707-base,10921,Xã Kim Giang,Xã,295,,2019-11-30,,,deferred-historical,,
w-1071709-base,10906,Xã Thạch Lỗi,Xã,295,,2024-11-30,,,deferred-historical,,
w-1071711-base,10915,Xã Cẩm Sơn,Xã,295,,2019-11-30,,,deferred-historical,,
w-1071713-base,10918,Xã Định Sơn,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071715-base,10897,Xã Cẩm Hoàng,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071717-base,10909,Xã Cẩm Vũ,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071719-base,10900,Xã Cẩm Văn,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071721-base,10912,Xã Đức Chính,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071723-base,10927,Xã Cao An,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071727-base,10942,Xã Cẩm Đoài,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071729-base,10939,Xã Cẩm Đông,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071731-base,10930,Xã Tân Trường,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071733-base,10933,Xã Phúc Điền,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071735-base,10936,Xã Cẩm Điền,Xã,295,,2024-11-30,,,deferred-historical,,
w-1071737-base,10924,Xã Lương Điền,Xã,295,,2025-06-30,,,deferred-historical,,
w-1071901-base,10945,Thị trấn Kẻ Sặt,Thị trấn,296,,2025-06-30,,,deferred-historical,,
w-1071903-base,10948,Xã Hưng Thịnh,Xã,296,,2019-11-30,,,deferred-historical,,
w-1071905-base,10957,Xã Tráng Liệt,Xã,296,,2019-11-30,,,deferred-historical,,
w-1071907-base,10951,Xã Vĩnh Hưng,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071909-base,10960,Xã Vĩnh Hồng,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071911-base,10954,Xã Hùng Thắng,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071913-base,10963,Xã Long Xuyên,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071915-base,10966,Xã Tân Việt,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071917-base,10978,Xã Hồng Khê,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071919-base,10984,Xã Cổ Bì,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071921-base,10987,Xã Nhân Quyền,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071923-base,10996,Xã Bình Xuyên,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071925-base,10981,Xã Thái Minh,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071927-base,10975,Xã Bình Minh,Xã,296,,2024-11-30,,,deferred-historical,,
w-1071929-base,10972,Xã Tân Hồng,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071931-base,10993,Xã Thái Hòa,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071933-base,10990,Xã Thái Dương,Xã,296,,2025-06-30,,,deferred-historical,,
w-1071935-base,10969,Xã Thúc Kháng,Xã,296,,2025-06-30,,,deferred-historical,,
w-1072101-base,11239,Thị trấn Thanh Miện,Thị trấn,300,,2025-06-30,,,deferred-historical,,
w-1072103-base,11287,Xã Thanh Giang,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072105-base,11290,Xã Diên Hồng,Xã,300,,2019-11-30,,,deferred-historical,,
w-1072107-base,11293,Xã Hồng Phong,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072109-base,11284,Xã Chi Lăng Nam,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072111-base,11281,Xã Chi Lăng Bắc,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072113-base,11275,Xã Ngũ Hùng,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072115-base,11269,Xã Tứ Cường,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072117-base,11278,Xã Cao Thắng,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072119-base,11245,Xã Phạm Kha,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072121-base,11272,Xã Hùng Sơn,Xã,300,,2019-11-30,,,deferred-historical,,
w-1072123-base,11251,Xã Đoàn Tùng,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072125-base,11260,Xã Lam Sơn,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072127-base,11242,Xã Thanh Tùng,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072129-base,11266,Xã Lê Hồng,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072131-base,11263,Xã Đoàn Kết,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072133-base,11248,Xã Ngô Quyền,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072135-base,11257,Xã Tân Trào,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072137-base,11254,Xã Hồng Quang,Xã,300,,2025-06-30,,,deferred-historical,,
w-1072301-base,11155,Thị trấn Ninh Giang,Thị trấn,299,,2024-11-30,,,deferred-historical,,
w-1072303-base,11227,Xã Hiệp Lực,Xã,299,,2025-06-30,,,deferred-historical,,
w-1072305-base,11215,Xã Hồng Dụ,Xã,299,,2025-06-30,,,deferred-historical,,
w-1072307-base,11203,Thị trấn Ninh Giang,Thị trấn,299,,2025-06-30,,,deferred-historical,,
w-1072309-base,11185,Xã Vĩnh Hòa,Xã,299,,2025-06-30,,,deferred-historical,,
w-1072311-base,11182,Xã Ninh Thành,Xã,299,,2019-11-30,,,deferred-historical,,
